cis,nom_commercial,dci,atc
67786749,"PREVENAR 13 suspension injectable. Vaccin pneumococcique polyosidique conjugué (13-valent, adsorbé)",OLIGOSIDE PNEUMOCOCCIQUE SÉROTYPE 18C CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 1 CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 14 CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 19A CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 19F CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 23F CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 3 CONJUGUÉ À LA PROTÉINE VECTRICE CRM 197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 4 CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 5 CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 6A CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 6B CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 7F CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 9V CONJUGUÉ À LA PROTÉINE VECTRICE CRM197,J07AL02
62189757,"PREVENAR 20, suspension injectable en seringue préremplie. Vaccin pneumococcique polyosidique conjugué (20-valent, adsorbé)",POLYOSIDE PNEUMOCOCCIQUE DE SÉROTYPE 22F CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE DE SÉROTYPE 33F CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 1 CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 10A CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 11A CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 12F CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 14 CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 15B CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 18C CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 19A CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 19F CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 23F CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 3 CONJUGUÉ À LA PROTÉINE VECTRICE CRM 197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 4 CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 5 CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 6A CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 6B CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 7F CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 8 CONJUGUÉ À LA PROTÉINE VECTRICE CRM197; POLYOSIDE PNEUMOCOCCIQUE SÉROTYPE 9V CONJUGUÉ À LA PROTÉINE VECTRICE CRM197,
68133651,"PREVISCAN 20 mg, comprimé quadrisécable",FLUINDIONE,B01AA12
67334530,"PREVYMIS 240 mg, comprimé pelliculé",LÉTERMOVIR,J05AX18
64591854,"PREVYMIS 240 mg, solution à diluer pour perfusion",LÉTERMOVIR,J05AX18
67601314,"PREVYMIS 480 mg, comprimé pelliculé",LÉTERMOVIR,J05AX18
62944394,"PREVYMIS 480 mg, solution à diluer pour perfusion",LÉTERMOVIR,J05AX18
60250567,"PREXATE 10 mg/ 0,40 ml, solution injectable en seringue préremplie",MÉTHOTREXATE,
62744949,"PREXATE 12,5 mg/ 0,31 ml,solution injectable en seringue préremplie",MÉTHOTREXATE,
65531319,"PREXATE 15 mg/ 0,38 ml, solution injectable en seringue préremplie",MÉTHOTREXATE,
60455789,"PREXATE 17,5 mg/ 0,44 ml, solution injectable en seringue préremplie",MÉTHOTREXATE,
68645071,"PREXATE 20 mg/ 0,50 ml, solution injectable en seringue préremplie",MÉTHOTREXATE,
64906111,"PREXATE 25 mg/ 0,63 ml, solution injectable en seringue préremplie",MÉTHOTREXATE,
66429153,"PREXATE 7,5 mg/ 0,30 ml, solution injectable en seringue préremplie",MÉTHOTREXATE,
62633767,"PREXIDINE 0,12 POUR CENT, solution pour bain de bouche",SOLUTION DE DIGLUCONATE DE CHLORHEXIDINE,
64478874,"PREZISTA 100 mg/ml, suspension buvable",ÉTHANOLATE DE DARUNAVIR,J05AE10
63216342,"PREZISTA 150 mg, comprimé pelliculé",ÉTHANOLATE DE DARUNAVIR,J05AE10
60235768,"PREZISTA 400 mg, comprimé pelliculé",ÉTHANOLATE DE DARUNAVIR,J05AE10
67875450,"PREZISTA 600 mg, comprimé pelliculé",ÉTHANOLATE DE DARUNAVIR,J05AE10
67128815,"PREZISTA 75 mg, comprimé pelliculé",ÉTHANOLATE DE DARUNAVIR,J05AE10
63372843,"PREZISTA 800 mg, comprimé pelliculé",ÉTHANOLATE DE DARUNAVIR,J05AE10
66495139,"PRIALT 100 microgrammes/ml, solution pour perfusion",ZICONOTIDE (ACÉTATE DE),
67084087,"PRILIGY 30 mg, comprimé pelliculé",CHLORHYDRATE DE DAPOXÉTINE,
67428136,"PRILIGY 60 mg, comprimé pelliculé",CHLORHYDRATE DE DAPOXÉTINE,
61306809,"PRIMACAINE ADRENALINE 1/100 000, solution injectable à usage dentaire",CHLORHYDRATE D'ARTICAÏNE; TARTRATE D'ADRÉNALINE,
65983107,"PRIMACAINE ADRENALINE 1/200 000, solution injectable à usage dentaire",CHLORHYDRATE D'ARTICAÏNE; TARTRATE D'ADRÉNALINE,
66854318,"PRIMALAN 10 mg, comprimé sécable",MÉQUITAZINE,
63209974,"PRIMALAN 5 mg, comprimé sécable",MÉQUITAZINE,
63036718,"PRIMALAN, sirop",MÉQUITAZINE,
62907143,"PRIMAQUINE SANOFI 15 mg, comprimé pelliculé",PHOSPHATE DE PRIMAQUINE,
62789435,"PRIMENE 10 %, solution injectable pour perfusion",ACIDE L-ASPARTIQUE; ACIDE L-GLUTAMIQUE; CHLORHYDRATE DE L-ORNITHINE; GLYCINE; L-ALANINE; L-ARGININE; L-CYSTÉINE; L-HISTIDINE; L-ISOLEUCINE; L-LEUCINE; L-LYSINE; L-MÉTHIONINE; L-PHÉNYLALANINE; L-PROLINE; L-SÉRINE; L-THRÉONINE; L-TRYPTOPHANE; L-TYROSINE; L-VALINE; TAURINE,B05BA01
62786040,"PRIMOVIST 0,25 mmol/mL, solution injectable en seringue préremplie",GADOXÉTATE DISODIQUE,V08CA10
68968199,"PRIMPERAN 0,1 %, solution buvable édulcorée au cyclamate de sodium et à la saccharine sodique",CHLORHYDRATE DE MÉTOCLOPRAMIDE,
65529325,"PRIMPERAN 10 mg, suppositoire sécable",MÉTOCLOPRAMIDE,
61729093,"PRIMPERAN 10 mg/2 ml, solution injectable en ampoule",CHLORHYDRATE DE MÉTOCLOPRAMIDE,
60845305,"PRIMULA OBCONICA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",PRIMULA OBCONICA POUR PRÉPARATIONS HOMÉOPATHIQUES,
66824638,"PRINCI B, comprimé pelliculé",CHLORHYDRATE DE PYRIDOXINE; NITRATE DE THIAMINE,
61896473,"PRIORIX, poudre et solvant pour solution injectable en seringue préremplie. Vaccin rougeoleux, des oreillons et rubéoleux vivant","VIRUS DE LA ROUGEOLE, SOUCHE SCHWARTZ, VIVANT, ATTÉNUÉ; VIRUS DES OREILLONS (SOUCHE RIT 4385 DERIVÉE DE LA SOUCHE JERYL LYNN) ATTENUÉ; VIRUS RUBÉOLEUX (SOUCHE WISTAR RA 27/3) ATTÉNUÉ",J07BD52
69869147,"PRISMASOL 2 mmol/l POTASSIUM, solution pour hémofiltration et hémodialyse",ACIDE LACTIQUE; BICARBONATE DE SODIUM; CHLORURE DE CALCIUM DIHYDRATÉ; CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ; CHLORURE DE POTASSIUM; CHLORURE DE SODIUM; GLUCOSE ANHYDRE,B05ZB
62278056,"PRISMASOL 4 mmol/l POTASSIUM, solution pour hémodialyse/hémofiltration",ACIDE LACTIQUE; BICARBONATE DE SODIUM; CHLORURE DE CALCIUM DIHYDRATÉ; CHLORURE DE MAGNÉSIUM HEXAHYDRATÉ; CHLORURE DE POTASSIUM; CHLORURE DE SODIUM; GLUCOSE ANHYDRE,B05ZB
68369993,"PRITOR 20 mg, comprimé",TELMISARTAN,
60560224,"PRITOR 40 mg, comprimé",TELMISARTAN,
61842988,"PRITOR 80 mg, comprimé",TELMISARTAN,C09CA07
61217495,"PRITORPLUS 40 mg/12,5 mg, comprimé",HYDROCHLOROTHIAZIDE; TELMISARTAN,
69467344,"PRITORPLUS 80 mg/12,5 mg, comprimé",HYDROCHLOROTHIAZIDE; TELMISARTAN,
68460165,"PRITORPLUS 80 mg/25 mg, comprimé",HYDROCHLOROTHIAZIDE; TELMISARTAN,
62946452,"PRIVIGEN 100 mg/ml, solution pour perfusion",IMMUNOGLOBULINE HUMAINE NORMALE (PLASMATIQUE),J06BA02
61952527,"PROCORALAN 5 mg, comprimé pelliculé",IVABRADINE (CHLORHYDRATE D'),C01EB17
63501124,"PROCORALAN 7,5 mg, comprimé pelliculé",IVABRADINE (CHLORHYDRATE D'),C01EB17
65250375,"PROCUTA 10 mg, capsule molle",ISOTRÉTINOÏNE,
67952249,"PROCUTA 20 mg, capsule molle",ISOTRÉTINOÏNE,
67682298,"PROCUTA 40 mg, capsule molle",ISOTRÉTINOÏNE,
69316449,"PROCUTA 5 mg, capsule molle",ISOTRÉTINOÏNE,
65249056,"PROCYSBI 25 mg, gélule gastro-résistante",BITARTRATE DE MERCAPTAMINE,A16AA04
69022853,"PROCYSBI 75 mg, gélule gastro-résistante",BITARTRATE DE MERCAPTAMINE,A16AA04
60771794,"PRODILANTIN 75 mg/mL, solution à diluer pour perfusion/solution injectable",FOSPHÉNYTOÏNE SODIQUE HEPTAHYDRATÉ,N03AB05
66663448,"PRODINAN 160 mg, gélule",PALMIER DE FLORIDE (EXTRAIT LIPIDO-STÉROLIQUE DE),
67899241,"PROFEMIGR 150 mg, comprimé sécable",KÉTOPROFÈNE,
66771790,"PROFENID 100 mg, comprimé pelliculé",KÉTOPROFÈNE,
62960085,"PROFENID 100 mg, poudre pour solution injectable (I.V.) en flacon",KÉTOPROFÈNE,
65146412,"PROFENID 100 mg, suppositoire",KÉTOPROFÈNE,
68566033,"PROFENID 100 mg/2 ml, solution injectable (I.M.)",KÉTOPROFÈNE,
67225100,"PROFENID 50 mg, gélule",KÉTOPROFÈNE,
68592067,"PROFENID L P 200 mg, gélule à libération prolongée",KÉTOPROFÈNE,
65310178,"PROFENID LP 200 mg, comprimé enrobé à libération prolongée",KÉTOPROFÈNE,
63393104,"PROGESTAN 100 mg, capsule molle ou capsule molle vaginale",PROGESTÉRONE,
68025857,"PROGESTAN 200 mg, capsule molle ou capsule molle vaginale",PROGESTÉRONE,
62075038,"PROGESTERONE BIOGARAN 100 mg, capsule molle ou capsule molle vaginale",PROGESTÉRONE,
66426680,"PROGESTERONE BIOGARAN 200 mg, capsule molle ou capsule molle vaginale",PROGESTÉRONE,
63907395,"PROGESTERONE RETARD PHARLON 500 mg/2 ml, solution injectable IM en ampoule",HYDROXYPROGESTÉRONE (CAPROATE D'),
62767549,"PROGESTERONE SANDOZ 100 mg, capsule molle ou capsule molle vaginale",PROGESTÉRONE,
66156975,"PROGESTERONE VIATRIS 100 mg, capsule molle ou capsule molle vaginale",PROGESTÉRONE,G03DA04
60114485,"PROGESTERONUM BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",PROGESTERONUM POUR PRÉPARATIONS HOMÉOPATHIQUES,
60211678,"PROGESTERONUM LEHNING, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",PROGESTERONUM POUR PRÉPARATIONS HOMÉOPATHIQUES,
67407099,"PROGESTOGEL 1 POUR CENT, gel pour application locale",PROGESTÉRONE,
68371204,"PROGIRON 25 mg, solution injectable en seringue préremplie",PROGESTÉRONE,
62684797,"PROGIRON 25 mg, soluton injectable",PROGESTÉRONE,G03DA04
66800719,"PROGLICEM 100 mg, gélule",DIAZOXIDE,V03AH01
62678246,"PROGLICEM 25 mg, gélule",DIAZOXIDE,V03AH01
68330403,"PROGRAF 0,5 mg, gélule",TACROLIMUS MONOHYDRATÉ,L04AD02
61217812,"PROGRAF 1 mg, gélule",TACROLIMUS MONOHYDRATÉ,L04AD02
63395596,"PROGRAF 5 mg, gélule",TACROLIMUS MONOHYDRATÉ,L04AD02
66737795,"PROGRAF 5 mg/ml, solution à diluer pour perfusion",TACROLIMUS MONOHYDRATÉ,L04AD02
62512491,"PROGYNOVA 1 mg, comprimé enrobé",VALÉRATE D'ESTRADIOL,
60940721,"PROGYNOVA 2 mg, comprimé enrobé",VALÉRATE D'ESTRADIOL,
69155907,"PROHANCE 0,5 mmol/mL, solution injectable",GADOTÉRIDOL,V08CA04
61258225,"PROHANCE 0,5 mmol/mL, solution injectable en seringue pré-remplie",GADOTÉRIDOL,V08CA04
63845762,"PROKINYL L.P. 15 mg, gélule à libération prolongée",CHLORHYDRATE DE MÉTOCLOPRAMIDE,
64197553,"PROLASTIN 1000 mg, poudre et solvant pour solution pour perfusion",ALPHA-1 ANTITRYPSINE HUMAINE,B02AB02
62379938,"PROLASTIN 4000 mg, poudre et solvant pour solution pour perfusion",ALPHA-1 ANTITRYPSINE HUMAINE,B02AB02
69637889,"PROLASTIN 5000 mg, poudre et solvant pour solution pour perfusion",ALPHA-1 ANTITRYPSINE HUMAINE,B02AB02
61637983,"PROLEUKIN 18 millions U.I., poudre pour solution injectable",ALDESLEUKINE,L03AC01
68745374,"PROLEUKIN 18 millions U.I., poudre pour solution pour perfusion",ALDESLEUKINE,L03AC01
64256891,"PROLIA 60 mg, solution injectable en seringue préremplie",DÉNOSUMAB,M05BX04
67210778,"PRONTADOL ADULTES 500 mg/50 mg, comprimé",CAFÉINE; PARACÉTAMOL,
61644230,"PRONTALGINE, comprimé",CAFÉINE ANHYDRE; PARACÉTAMOL; PHOSPHATE DE CODÉINE HÉMIHYDRATÉ,
67377300,"PROPAFENONE ACCORD 300 mg, comprimé pelliculé sécable",CHLORHYDRATE DE PROPAFÉNONE,C01BC03
65033756,"PROPAFENONE VIATRIS 300 mg, comprimé pelliculé sécable",CHLORHYDRATE DE PROPAFÉNONE,C01BC03
60580369,"PROPECIA 1 mg, comprimé pelliculé",FINASTÉRIDE,
60297517,"PROPESS 10 mg, système de diffusion vaginal",DINOPROSTONE,G02AD02
69713543,"PROPIONATE DE FLUTICASONE TEVA 125 microgrammes/dose, suspension pour inhalation en flacon pressurisé",PROPIONATE DE FLUTICASONE,
68250875,"PROPIONATE DE FLUTICASONE TEVA 250 microgrammes/dose, suspension pour inhalation en flacon pressurisé",PROPIONATE DE FLUTICASONE,
65043469,"PROPIONATE DE FLUTICASONE/SALMETEROL ARROW AIRMASTER 100 microgrammes/ 50 microgrammes/dose, poudre pour inhalation en récipient unidose",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,R03AK06
60781984,"PROPIONATE DE FLUTICASONE/SALMETEROL ARROW AIRMASTER 250 microgrammes/ 50 microgrammes/dose, poudre pour inhalation en récipient unidose",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,R03AK06
65541516,"PROPIONATE DE FLUTICASONE/SALMETEROL ARROW AIRMASTER 500 microgrammes/ 50 microgrammes/dose, poudre pour inhalation en récipient unidose",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,R03AK06
65420621,"PROPIONATE DE FLUTICASONE/SALMETEROL BGR 125 microgrammes/25 microgrammes/dose, suspension pour inhalation en flacon pressurisé",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,R03AK06
61115259,"PROPIONATE DE FLUTICASONE/SALMETEROL BGR 250 microgrammes/25 microgrammes/dose, suspension pour inhalation en flacon pressurisé",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,R03AK06
64438716,"PROPIONATE DE FLUTICASONE/SALMETEROL BIOGARAN AIRMASTER 100 microgrammes/ 50 microgrammes/dose, poudre pour inhalation en récipient unidose",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,R03AK06
62347260,"PROPIONATE DE FLUTICASONE/SALMETEROL BIOGARAN AIRMASTER 250 microgrammes/ 50 microgrammes/dose, poudre pour inhalation en récipient unidose",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,R03AK06
66796758,"PROPIONATE DE FLUTICASONE/SALMETEROL BIOGARAN AIRMASTER 500 microgrammes/ 50 microgrammes/dose, poudre pour inhalation en récipient unidose",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,R03AK06
69518205,"PROPIONATE DE FLUTICASONE/SALMETEROL EG AIRMASTER 100 microgrammes/50 microgrammes/dose, poudre pour inhalation en récipient unidose",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,R03AK06
62466193,"PROPIONATE DE FLUTICASONE/SALMETEROL EG AIRMASTER 250 microgrammes/50 microgrammes/dose, poudre pour inhalation en récipient unidose",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,R03AK06
62788696,"PROPIONATE DE FLUTICASONE/SALMETEROL EG AIRMASTER 500 microgrammes/50 microgrammes/dose, poudre pour inhalation en récipient unidose",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,R03AK06
69376535,"PROPIONATE DE FLUTICASONE/SALMETEROL SANDOZ 125 microgrammes/ 25 microgrammes/dose, suspension pour inhalation en flacon pressurisé",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,R03AK06
61388471,"PROPIONATE DE FLUTICASONE/SALMETEROL SANDOZ 250 microgrammes/ 25 microgrammes/dose, suspension pour inhalation en flacon pressurisé",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,R03AK06
68513632,"PROPIONATE DE FLUTICASONE/SALMETEROL TEVA 125 microgrammes/25 microgrammes/dose, suspension pour inhalation en flacon pressurisé",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,
62025658,"PROPIONATE DE FLUTICASONE/SALMETEROL TEVA 250 microgrammes/25 microgrammes/dose, suspension pour inhalation en flacon pressurisé",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,
69214519,"PROPIONATE DE FLUTICASONE/SALMETEROL VIATRIS 100 microgrammes/50 microgrammes/dose, poudre pour inhalation en récipient unidose",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,R03AK06
64541342,"PROPIONATE DE FLUTICASONE/SALMETEROL VIATRIS 250 microgrammes/50 microgrammes/dose, poudre pour inhalation en récipient unidose",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,R03AK06
64188732,"PROPIONATE DE FLUTICASONE/SALMETEROL VIATRIS 500 microgrammes/50 microgrammes/dose, poudre pour inhalation en récipient unidose",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,R03AK06
67439556,"PROPIONATE DE FLUTICASONE/SALMETEROL ZENTIVA 100 microgrammes/50 microgrammes/dose, poudre pour inhalation en récipient unidose",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,R03AK06
62811974,"PROPIONATE DE FLUTICASONE/SALMETEROL ZENTIVA 125 microgrammes/25 microgrammes/dose, suspension pour inhalation en flacon pressurisé",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,R03AK06
62354881,"PROPIONATE DE FLUTICASONE/SALMETEROL ZENTIVA 250 microgrammes/25 microgrammes/dose, suspension pour inhalation en flacon pressurisé",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,R03AK06
61041232,"PROPIONATE DE FLUTICASONE/SALMETEROL ZENTIVA 250 microgrammes/50 microgrammes/dose, poudre pour inhalation en récipient unidose",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,R03AK06
67419742,"PROPIONATE DE FLUTICASONE/SALMETEROL ZENTIVA 50 microgrammes/25 microgrammes/dose, suspension pour inhalation en flacon pressurisé",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,R03AK06
68306249,"PROPIONATE DE FLUTICASONE/SALMETEROL ZENTIVA 500 microgrammes/50 microgrammes/dose, poudre pour inhalation en récipient unidose",PROPIONATE DE FLUTICASONE; XINAFOATE DE SALMÉTÉROL,R03AK06
63558577,"PROPOFOL BAXTER 10 mg/ml, émulsion injectable/pour perfusion",PROPOFOL,N01AX10
66093051,"PROPOFOL BAXTER 20 mg/ml, émulsion injectable/pour perfusion",PROPOFOL,N01AX10
60692610,"PROPOFOL KABI 10 mg/mL, émulsion injectable en seringue pré-remplie",PROPOFOL,
66110981,"PROPOFOL KABI 10 mg/mL, émulsion injectable/pour perfusion",PROPOFOL,N01AX10
65591412,"PROPOFOL KABI 20 mg/mL, émulsion injectable",PROPOFOL,N01AX10
68749814,"PROPOFOL KABI 20 mg/mL, émulsion injectable en seringue pré-remplie",PROPOFOL,
62540042,"PROPOFOL LIPURO 1 % (10 mg/ml), émulsion injectable ou pour perfusion",PROPOFOL,N01AX10
66701952,"PROPOFOL LIPURO 2 % (20 mg/ml), émulsion injectable ou pour perfusion",PROPOFOL,N01AX10
62286195,"PROPOFOL LIPURO 5 mg/ml, émulsion injectable ou pour perfusion",PROPOFOL,N01AX10
66617123,"PROPOFOL MYLAN 20 mg/ml, émulsion injectable (IV)",PROPOFOL,
65135519,"PROPRANOLOL ACCORD 40 mg, comprimé pelliculé",CHLORHYDRATE DE PROPRANOLOL,C07AA05
62403136,"PROPRANOLOL ACETLAB 5 mg/5 mL, solution injectable",CHLORHYDRATE DE PROPRANOLOL,C07AA05
63003440,"PROPRANOLOL ARROW 40 mg, comprimé pelliculé sécable",CHLORHYDRATE DE PROPRANOLOL,C07AA05
67122698,"PROPRANOLOL BIOGARAN 40 mg, comprimé sécable",CHLORHYDRATE DE PROPRANOLOL,C07AA05
66415335,"PROPRANOLOL EG 40 mg, comprimé",PROPRANOLOL (CHLORHYDRATE DE),C07AA05
67954061,"PROPRANOLOL TEVA 40 mg, comprimé sécable",CHLORHYDRATE DE PROPRANOLOL,C07AA05
63077978,"PROPRANOLOL TEVA L P 160 mg, gélule à libération prolongée",PROPRANOLOL (CHLORHYDRATE DE),C07AA05
65667550,"PROPRANOLOL TEVA L P 80 mg, gélule à libération prolongée",PROPRANOLOL (CHLORHYDRATE DE),C07AA05
61397883,"PROPYLEX 50 mg, comprimé",PROPYLTHIOURACILE,H03BA02
63520562,"PRORHINEL RHUME, solution nasale",BENZODODÉCINIUM (BROMURE DE) HYDRATÉ; POLYSORBATE 80,
67857477,"PROSOFT, comprimé enrobé",EXTRAIT SEC DE MILLEPERTUIS,
63775876,"PROSPAN SANS SUCRE, sirop édulcoré au sorbitol",LIERRE GRIMPANT (FEUILLE DE) (EXTRAIT SEC DE),
60750412,"PROSTATE BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",PROSTATE POUR PRÉPARATIONS HOMÉOPATHIQUES,
63885956,"PROSTATEP 500 MBq/mL, solution injectable",CHLORURE DE FLUOROCHOLINE [18F],
61601542,"PROSTIGMINE 0,5 mg/1 ml, solution injectable",NÉOSTIGMINE (MÉTILSULFATE DE),N07AA01
60621264,"PROSTINE E2 1 mg/3 g, gel vaginal",DINOPROSTONE,G02AD02
63145144,"PROSTINE E2 2 mg/3 g, gel vaginal",DINOPROSTONE,G02AD02
68103252,"PROSTINE VR 0,5 mg/ml, solution injectable",ALPROSTADIL,C01EA01
60037327,"PROTAMINE CHOAY 1000 U.A.H./ml, solution injectable",SULFATE DE PROTAMINE,V03AB14
68475847,"PROTEUS VULGARIS BOIRON, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH",PROTEUS VULGARIS POUR PRÉPARATIONS HOMÉOPATHIQUES,
61716295,"PROTEXEL 50 UI/mL, poudre et solvant pour solution injectable",PROTÉINE C HUMAINE,B01AD12
61962852,"PROTHIADEN 25 mg, gélule",DOSULÉPINE (CHLORHYDRATE DE),
69699339,"PROTHIADEN 75 mg, comprimé enrobé",DOSULÉPINE (CHLORHYDRATE DE),
67798840,"PROTOPIC 0,03 %, pommade",TACROLIMUS MONOHYDRATÉ,
63213392,"PROTOPIC 0,1 %, pommade",TACROLIMUS MONOHYDRATÉ,
66745781,"PROTOXYDE D'AZOTE MEDICINAL AIR LIQUIDE SANTE FRANCE, gaz pour inhalation, en bouteille",PROTOXYDE D'AZOTE,
61607132,"PROTOXYDE D'AZOTE MEDICINAL AIR PRODUCTS MEDICAL, gaz pour inhalation, en bouteille",PROTOXYDE D'AZOTE,
64959847,"PROTOXYDE D'AZOTE MEDICINAL LINDE HEALTHCARE, gaz pour inhalation, en bouteille",PROTOXYDE D'AZOTE,
65275357,"PROTOXYDE D'AZOTE MEDICINAL MESSER FRANCE, gaz pour inhalation, en bouteille",PROTOXYDE D'AZOTE,
66210572,"PROTOXYDE D'AZOTE MEDICINAL SOL FRANCE, gaz pour inhalation en bouteille",PROTOXYDE D'AZOTE,
60408330,"PROTOXYDE D'AZOTE MEDICINAL SOL FRANCE, gaz pour inhalation, pour évaporateur fixe",PROTOXYDE D'AZOTE,
65281285,"PROVAMES 1 mg, comprimé pelliculé",ESTRADIOL HÉMIHYDRATÉ,
65421374,"PROVAMES 2 mg, comprimé pelliculé",ESTRADIOL,G03CA03
61885224,"PROZAC 20 mg, gélule",CHLORHYDRATE DE FLUOXÉTINE,N06AB03
61956187,"PROZAC 20 mg/5 mL, solution buvable en flacon",CHLORHYDRATE DE FLUOXÉTINE,
60242264,"PRUNUS SPINOSA BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",PRUNUS SPINOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,
64303889,"PRUNUS SPINOSA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH",PRUNUS SPINOSA POUR PRÉPARATIONS HOMÉOPATHIQUES,
